,K01,K02,K03,K04,K05,K06,K07,K08,K09,K10,K11,K12,K13,K14,K15,K16,K17,K18,K19,K20,K21,K22,K23,K24,K25,K26,K27,K28,K29,K30,K31,K32,K33,K34,K35,K36,K37,K38,K39,K40,K41,K42,K43,K44,K45,K46,K47,K48,K49,K50,K51,K52,K53,K54,M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36
K11,0.200001028527964,0.152899571643152,0.170174280058991,0.273449509985337,0.22311622616037,0.295549790724862,0.168912852093728,0.273923062218968,0.184635090661255,0.0647853840480099,0,0.0656469553303233,0.185618137751538,0.107956508764894,0.100162221038461,0.0768201275003215,0.0883847857429891,0.164159752075064,0.205659353455942,0.20640394397605,0.150120576325904,0.207439986109791,0.180566913773254,0.208851715946229,0.169060234271748,0.196077015782186,0.251923865768611,0.118861215807153,0.13961529201016,0.109729071611968,0.130561190437412,0.100835958285919,0.121317089652333,0.142602958153979,0.14106620668513,0.13348555639437,0.230901270830561,0.247007540234445,0.298484129606841,0.320168174483939,0.231012809744746,0.243863934433681,0.202698827442676,0.344535041731564,0.248538503706349,0.210207171488405,0.205942390313744,0.19385934617352,0.230904671623857,0.23182675390325,0.234665204611417,0.289873082617066,0.291950979617369,0.17393770966641,0.42136018871102,0.398905802750109,0.271742996505981,0.558556874312583,0.419985703508392,0.499134430216965,0.459816630909587,0.477805875922823,0.444011571103534,0.200221028230346,0.249541564896342,0.172504153803319,0.148331863443875,0.217901865410245,0.162531046810422,0.151519627030567,0.145815696075118,0.182919301965259,0.406773400025065,0.332371966592371,0.448640506771751,0.478999923514209,0.462659219260028,0.373626641976859,0.484897565421464,0.42904863853967,0.499598804412661,0.319922558385821,0.205418702622053,0.474174591678635,0.198454507601563,0.244011115278474,0.289337806389072,0.234808731639678,0.221577463973369,0.171322947673203
K12,0.220670682065162,0.167717693860222,0.164520652330987,0.27607156271123,0.217667331496915,0.28216587696465,0.167885580558402,0.267004353453702,0.183431657628471,0.0459444250333963,0.0656469553303233,0,0.116998143158787,0.10544528621198,0.0783217574552304,0.0657947786204773,0.0735307800703314,0.0599198225294369,0.190819219014357,0.200976784233387,0.169624413744532,0.219169423382584,0.179813210093057,0.217222326797548,0.202522167915488,0.207809264957875,0.260614772932641,0.134495667032826,0.130106196038219,0.111113361097223,0.0964846271241597,0.0773708905037771,0.103190159016939,0.124233671292761,0.108526290631228,0.112078623282379,0.203274031596411,0.237095474574038,0.292560049568492,0.279260527879022,0.207154973917075,0.225313561869956,0.234878057264622,0.329738290340513,0.246120132469923,0.221142887153299,0.2126531825731,0.217621679625353,0.222186662989649,0.226506893822855,0.268261351956881,0.287285728278498,0.282108619916951,0.18591829201888,0.38740387902309,0.399018498544134,0.290320173251836,0.674399849324793,0.401505873606776,0.509882887530258,0.459270909081098,0.475522995981097,0.451875698706495,0.211598141161712,0.228927094986787,0.201080689433053,0.140583940342808,0.216075351385627,0.169965710850471,0.131057468422731,0.160007578028824,0.180027442815269,0.38632043591198,0.290487955941415,0.419645248214658,0.419955429195942,0.438442420525275,0.333989725032764,0.445897103961408,0.386481779644849,0.473567713370223,0.288234078291287,0.207840309380112,0.463919152816432,0.209202999226609,0.221654225572758,0.282550187985024,0.202195830138607,0.194785137145693,0.162571935706271
K13,0.305799522723231,0.32581582536279,0.328451312518174,0.279651046757723,0.35003399394434,0.362545623114003,0.326754224535218,0.327684622237893,0.336759204259573,0.237484022819014,0.185618137751538,0.116998143158787,0,0.229302487755051,0.269798174391419,0.177256599146555,0.20828154050363,0.211737374207517,0.355747932563854,0.377615200962226,0.352532050791136,0.269392212663716,0.31401549569801,0.405660033813976,0.255083256524401,0.408715486453064,0.333294893897392,0.296157787513264,0.165913601140299,0.165695054797481,0.21590916827143,0.312604487126408,0.302698702085336,0.32297413961108,0.200557889274003,0.226287819137385,0.383136044251902,0.399337646177853,0.479039081807444,0.509553111727094,0.43082689526934,0.452703669920719,0.326874558602274,0.460300645638385,0.376071462598055,0.327574052097047,0.331171369620218,0.402394104793319,0.324051008726014,0.376097469276517,0.459177763457307,0.47458719816496,0.520434052631117,0.396125193363731,0.519118363462545,0.498521080553482,0.394596422537034,0.790066365486316,0.583080151832522,0.667420120208617,0.641424745731333,0.605693579739007,0.629022039229934,0.298224095038824,0.333593707474816,0.356462853533356,0.326908857841206,0.306271805846501,0.349941115307718,0.321755077770607,0.362516026646841,0.399253932634413,0.519543673383749,0.525608064721876,0.610849013392232,0.596559219277619,0.587273101621418,0.493202928347199,0.696577435456944,0.570789512866007,0.643862178644481,0.455099097598085,0.331523106744597,0.64714342104139,0.40427387598441,0.494512094012385,0.492257329699803,0.387908508196921,0.388293108938963,0.368158714827602
K14,0.245643804879625,0.186114067307277,0.194990420086793,0.297745730138424,0.235839082844161,0.309937422162428,0.20030875265441,0.283629078395551,0.226645833862177,0.0936272205129773,0.107956508764894,0.10544528621198,0.229302487755051,0,0.113127532618465,0.106903342362961,0.119100791703745,0.207370629208154,0.186070023014203,0.240723417948914,0.159827277053669,0.222705584721518,0.20998023928187,0.241438411693053,0.196734420665514,0.21854633437597,0.242795574203387,0.162757178998329,0.180181986462635,0.127752173136069,0.128925456464756,0.119837653311867,0.126886114580807,0.167359424244994,0.150341635183933,0.192691079352222,0.239096303583149,0.287649282915019,0.36190554507694,0.35140915924251,0.27703390021386,0.29276379635376,0.2418409647533,0.36945080454445,0.2643984310844,0.239928532384962,0.245744670794847,0.224521299811053,0.249680336065148,0.262845366179141,0.273270238385106,0.306809553310653,0.306151348888437,0.19407042115339,0.469447980976292,0.435424675826632,0.329038392720044,0.528781897932034,0.473443371213241,0.553132803796237,0.502758249867429,0.516323126107396,0.498175090248479,0.250180848134078,0.263162470477299,0.237232343563111,0.174377704844812,0.227926893463707,0.203252183874766,0.187931962645406,0.211198901368872,0.226912851351693,0.448874931108065,0.382493278886914,0.477624020324989,0.48390167742207,0.493180380206654,0.37740973460355,0.494943717110389,0.474006166094135,0.524348861138496,0.306843240135969,0.228890196368032,0.520352269577863,0.215112205380118,0.265662378674349,0.318835638759379,0.218468749145641,0.221698044033286,0.204454434992931
K15,0.194788655718031,0.145782108500711,0.141966269395764,0.275012000633797,0.19913887234243,0.269434733091495,0.154913293175203,0.238135478634471,0.183941547689822,0.0659349943271724,0.100162221038461,0.0783217574552304,0.269798174391419,0.113127532618465,0,0.0738718423468736,0.0973060469014247,0.151932998439735,0.199482404610638,0.220435731889703,0.181113392050019,0.213018223425537,0.175760310491982,0.198615923533723,0.182363918794685,0.200525064564321,0.266818273696663,0.140154376458278,0.143493350743495,0.10787814578334,0.126442884341708,0.100117567118245,0.102766639191287,0.141649615994038,0.142128984933775,0.156168752993736,0.234105765336921,0.265681611649317,0.337197525053772,0.333848174312621,0.249292042918283,0.259847161918323,0.213026820822676,0.369137963813379,0.271757114113558,0.204345150171751,0.210699020215358,0.220675110918055,0.240437931430522,0.206617052737277,0.277697027250762,0.238526912936206,0.266501801672294,0.204322267086372,0.438340891472335,0.414036634428422,0.299543240874917,0.475952123572177,0.41931193439759,0.477138230012068,0.465253940840671,0.487329493596948,0.464554882549726,0.231203924545496,0.260985209766596,0.210638518141663,0.150158319851295,0.217946554929451,0.186650456765431,0.145523263696928,0.177220132615206,0.222988341328051,0.409658136401194,0.351236359917737,0.43959548200371,0.493342771981663,0.483473581378946,0.378347742779708,0.496458332393603,0.444330603595795,0.491010509164861,0.291191924368374,0.228144435103326,0.502531536500581,0.231071441225924,0.229651460944112,0.307289535862855,0.227401781903926,0.227746121378825,0.191815673909616
K16,0.214327615350426,0.139223259149632,0.154990927700409,0.296331131323089,0.222100008342878,0.2660503657379,0.185796044940919,0.26254869409246,0.210822983492063,0.0531146236169192,0.0768201275003215,0.0657947786204773,0.177256599146555,0.106903342362961,0.0738718423468736,0,0.0449921446269317,0.052839934825477,0.190719520129086,0.218331434730109,0.162083547668534,0.190992246784567,0.186682182379293,0.221458287758061,0.179853823098,0.202429985253499,0.267744679183651,0.109908944248267,0.124685236609222,0.0897672668998204,0.121109901095565,0.0984105185815839,0.105374000178694,0.12769567739683,0.12369143088193,0.155629201445363,0.210167373692089,0.238821608081049,0.325569344092741,0.336086587436329,0.265233756985461,0.267974882469308,0.25555414471614,0.371941931339571,0.300959523083476,0.25830264085028,0.244379982695221,0.234717030254495,0.271726705463794,0.255262642336725,0.279040355803893,0.203434410804867,0.284952860455756,0.221244287671956,0.438058273576361,0.395563584727783,0.288070528785471,0.583761196063946,0.420599183092555,0.52482568873483,0.465925497645164,0.497284652954564,0.480214778906042,0.257864938600119,0.302192095982223,0.247155063743389,0.188164991651085,0.228383353308328,0.21259917734492,0.17635967464116,0.177543757364371,0.217873475184365,0.447388270438819,0.412777879274316,0.487493950663759,0.51086252292023,0.521289447421685,0.380344538551131,0.499021245501436,0.471624340291626,0.531023084156905,0.365483264306799,0.28089084192095,0.53451001695457,0.227482530019248,0.227776540807153,0.315774751998066,0.24791978859168,0.251677309650958,0.218846850776649
K17,0.224416492607752,0.168174788117882,0.176290923294659,0.292689879045656,0.213985145829191,0.290646573763977,0.182866771621774,0.28968015789498,0.220946839128225,0.0683922159307131,0.0883847857429891,0.0735307800703314,0.20828154050363,0.119100791703745,0.0973060469014247,0.0449921446269317,0,0.0619629544052896,0.20578563419933,0.234594316263964,0.192982340541775,0.22580813758245,0.224989555741546,0.249154714317691,0.201125546301262,0.218057938365394,0.263291139035877,0.129289412212984,0.134627039001821,0.106588156166827,0.138558404758393,0.105422431023018,0.110949625250315,0.141109613026361,0.138585730524126,0.128724218865115,0.209502413050653,0.222679372923879,0.240200487064683,0.340335508580173,0.265812766674613,0.262751988109299,0.2708051283147,0.360155774453494,0.29486911052749,0.271486976941096,0.272091763324205,0.241951396205305,0.282096357433712,0.255580499249054,0.280611231840885,0.252998544957477,0.257680898453753,0.240973569190493,0.451007950165848,0.428390854574858,0.310509021713132,0.733888063063619,0.44774226940474,0.527132907967657,0.472017757002359,0.488058030120635,0.475548728180982,0.250196402670138,0.29843386293117,0.239170705778142,0.176907527284432,0.238229489750994,0.213188495772678,0.168819984361866,0.196764297113059,0.220263075053885,0.430480085523638,0.39430755178699,0.462082480486023,0.493779564221192,0.499145309003325,0.39793820056501,0.490187962915075,0.468301075998763,0.53301992129237,0.351999649399094,0.257732514372565,0.546463907304022,0.219001301655861,0.208605129487968,0.304928529578108,0.230758116086373,0.225384103195278,0.1871345692699
K18,0.246780068042435,0.136423488397757,0.220962579720026,0.246719987342059,0.267221420944429,0.347152717339873,0.221299922540789,0.270947620326243,0.233615077152846,0.0514535628749716,0.164159752075064,0.0599198225294369,0.211737374207517,0.207370629208154,0.151932998439735,0.052839934825477,0.0619629544052896,0,0.257196935687542,0.286069473181843,0.241268357164704,0.234039092146271,0.238624771038044,0.271603635138583,0.218181339120247,0.26218277352195,0.292560936797884,0.112750773882408,0.120863225222585,0.106271103488239,0.0943323892061347,0.0845861285243668,0.104247328933553,0.113394422113009,0.0941291022410835,0.0985166771094999,0.205609373402637,0.240348009779378,0.290240703188905,0.389446185467063,0.222546860783627,0.293691322517608,0.235840436939989,0.372573938596311,0.286955273536816,0.311871434218603,0.306128166273811,0.259480606957137,0.314908778620289,0.273761880211453,0.347581789445037,0.3842981537112,0.340269728050511,0.291525703701796,0.445343459311957,0.349495875035126,0.324925504544587,0.683204969538595,0.44540855202672,0.432179586624281,0.434031244528986,0.263432860341643,0.389328041331435,0.28018016145417,0.303876365219165,0.244273419587106,0.107974217759115,0.263735695647861,0.132164085083737,0.11186420080055,0.218254465253542,0.168839798172846,0.415090072064958,0.358596241644769,0.330288666837027,0.417494714981121,0.447037583764746,0.315090822274262,0.306479699467596,0.280429690948324,0.377827855572237,0.411021924528728,0.28563398493511,0.537676061787404,0.210338288458153,0.276788794174828,0.404752045272073,0.189410340380355,0.187091005704117,0.230207267414054
K19,0.193666908076735,0.144281430415893,0.130811778140801,0.274541660729881,0.243632875004954,0.282797201354187,0.172356628722415,0.233038916936678,0.185026692015167,0.174690806819755,0.205659353455942,0.190819219014357,0.355747932563854,0.186070023014203,0.199482404610638,0.190719520129086,0.20578563419933,0.257196935687542,0,0.114625362423079,0.0872738989105054,0.17521702259952,0.129070606048694,0.1399827518392,0.138785708795661,0.112556983123234,0.235525959492813,0.162930843467465,0.221765727411804,0.148794424104168,0.245888928209098,0.157100896565984,0.184310429697373,0.248375823693141,0.210471229216332,0.282859877988499,0.256816830929838,0.301506017797358,0.372068755054844,0.3261947475846,0.311115076180431,0.293093021295643,0.273273411268709,0.328293965105404,0.308141203045136,0.330688052647238,0.285803684913717,0.344701861336445,0.3540825942483,0.316519153878676,0.417889878457654,0.404649503535367,0.352958315286703,0.300576713795708,0.400958757958633,0.299014516225352,0.32037231456716,0.453559352547163,0.400048278567267,0.377934372386989,0.408846896231149,0.347853894854209,0.364717189230261,0.328187297366381,0.321462823554527,0.304133068142541,0.260909084767009,0.325733826778294,0.250264074938473,0.272037004646676,0.238979054844285,0.277783281794166,0.394441122914722,0.314443705263427,0.333269864373204,0.464883478448378,0.408452971581366,0.295736344388941,0.304534712657095,0.323336237534196,0.38903926029902,0.412893462051143,0.36329073779398,0.493172712588342,0.334436381127369,0.471333034107334,0.461380749907474,0.307500298252888,0.321487214175232,0.274234052141362
K20,0.192903772705125,0.176264309301373,0.154453120627758,0.269700523507704,0.254208803722615,0.262595611020064,0.211784719206062,0.254574450195714,0.227808890568256,0.16369650275845,0.20640394397605,0.200976784233387,0.377615200962226,0.240723417948914,0.220435731889703,0.218331434730109,0.234594316263964,0.286069473181843,0.114625362423079,0,0.144445673540788,0.207793323366365,0.109548294610789,0.109004387602111,0.14501648343748,0.117440034268971,0.229524710078212,0.205275310567144,0.222608425984964,0.174321541210219,0.187404907925123,0.18434779367578,0.185012763732279,0.198256620853891,0.194315928369191,0.265230594492626,0.276955149249786,0.327266427537388,0.377648017368881,0.403404222026049,0.33513089632733,0.31436069917337,0.276253841180345,0.366230459101103,0.304098403099733,0.378859974450694,0.353518021488682,0.338372067068015,0.385841428900071,0.33521548304098,0.419279877308194,0.354141534752367,0.422583760666428,0.324394813068524,0.381345499729589,0.311165305611711,0.308829863165118,0.723476915117073,0.43583330027847,0.41944377342234,0.428831755777041,0.350449220402068,0.325238075036658,0.302242338315629,0.322820250084516,0.271945411627925,0.239860363474575,0.327061286611908,0.268395455493441,0.237533384957449,0.200390827980551,0.220579565416916,0.414421531840257,0.37666417528114,0.375023299522498,0.411434909393415,0.423543355068781,0.262576081266541,0.332178590002085,0.330303650266185,0.376163662550776,0.405670544300352,0.340291621985125,0.4633157209853,0.324795828389706,0.409628560446069,0.437833008890453,0.325927995596528,0.319084857217522,0.274210877888422
K21,0.229255426026159,0.148717606452121,0.11882161405109,0.293557000862916,0.265841073123623,0.252493061458025,0.17496044873097,0.269300896633428,0.208573895263217,0.124161124580662,0.150120576325904,0.169624413744532,0.352532050791136,0.159827277053669,0.181113392050019,0.162083547668534,0.192982340541775,0.241268357164704,0.0872738989105054,0.144445673540788,0,0.140312594934623,0.157058814147487,0.168924551990744,0.142194207178781,0.154368136641235,0.240968637306352,0.139837593174647,0.211337576730052,0.126897870689091,0.22367921110856,0.13460879948746,0.146607661575435,0.194792323618006,0.176121642885058,0.213426172255322,0.267372445665227,0.276389363297407,0.388160645141491,0.409588271585333,0.30528722515958,0.31902860144464,0.261141755394677,0.441371391617767,0.332899186273202,0.308351360855938,0.28455322835715,0.376725076791848,0.3668126385736,0.318087156063643,0.419751806971988,0.368544419035216,0.383802819758211,0.305298281260018,0.409905036798406,0.29970349464591,0.282776577953821,0.550489296743886,0.422748536584694,0.417531071072128,0.43409214028531,0.372182483742584,0.393336756090022,0.327693201204523,0.338101641033837,0.314197510523631,0.264833831732905,0.342903733423288,0.276122602569835,0.267978338502082,0.225460691581316,0.292446975952401,0.303518664420131,0.367375362675333,0.389526753757986,0.47718458140805,0.403600484844445,0.29585402918645,0.323718782781654,0.405136646312115,0.472905412651674,0.414427841194082,0.35192107197479,0.502882255005429,0.331988548335251,0.44796571180051,0.464697016386445,0.302853210290357,0.313594432129815,0.267313189644385
K22,0.212454702426718,0.171411928602828,0.170437091394501,0.294999698037576,0.271301971875641,0.307297633856402,0.192737349192785,0.290016093596982,0.183302887293448,0.190485727703722,0.207439986109791,0.219169423382584,0.269392212663716,0.222705584721518,0.213018223425537,0.190992246784567,0.22580813758245,0.234039092146271,0.17521702259952,0.207793323366365,0.140312594934623,0,0.103932604511182,0.156055340295666,0.101071000630901,0.17094648863638,0.159830489802001,0.179957503001118,0.188314377645936,0.162938875242706,0.248948411578458,0.152977065753331,0.158013774403551,0.247867737691842,0.221707124762167,0.27848078051138,0.301328998811146,0.333836608843349,0.383596242151117,0.393292529573765,0.312521509388311,0.281335696523358,0.223823847356444,0.36035581444392,0.269335986167203,0.327748337283392,0.293559531807951,0.322170555290888,0.36269650155582,0.291523635972408,0.400604015474443,0.410233283174162,0.340380340111085,0.304153479646981,0.417988473962997,0.296590869648984,0.304308339287331,0.660208507653834,0.387720858277751,0.375817755480099,0.396650860975152,0.319844930264355,0.352123174736296,0.289179234246184,0.287327578461631,0.280029318866224,0.20699407707325,0.301204995814144,0.216682390798227,0.249511137495441,0.247137181844945,0.267725639339835,0.357287631464047,0.291437411207257,0.299704218959267,0.440865276057626,0.379918245525448,0.302981193205176,0.258258427846756,0.324446291287195,0.355445073197524,0.418878765597776,0.304750490959904,0.588121275960169,0.3430661613993,0.426912603122313,0.479088442557802,0.29684192197204,0.256934004723718,0.23264846672277
K23,0.153720133798377,0.127672095717366,0.118510131597114,0.244305590037271,0.225346669260794,0.265915437926673,0.142260353190004,0.220060209082368,0.145886214743915,0.132878917269869,0.180566913773254,0.179813210093057,0.31401549569801,0.20998023928187,0.175760310491982,0.186682182379293,0.224989555741546,0.238624771038044,0.129070606048694,0.109548294610789,0.157058814147487,0.103932604511182,0,0.089108283108964,0.0813822908121151,0.0758170161090954,0.146854914282481,0.168437672895129,0.176265200700819,0.154368223756783,0.212824515008782,0.173636434487138,0.157135987487847,0.214824976239077,0.218725868306272,0.270014762242134,0.265694515330081,0.313714389806326,0.358622446703117,0.368275610571153,0.301996978273917,0.270550271387173,0.208416386885568,0.382952266672036,0.304816121857964,0.277640759006485,0.233994096329916,0.286797436155749,0.332193558475884,0.256551402878374,0.351255876005918,0.367945504668081,0.337804515651288,0.265077622800204,0.432985908272961,0.376929620270978,0.282324637273657,0.642134015885775,0.408481292262936,0.472568694350088,0.454661231793423,0.489856282713574,0.438590126839161,0.273058503047509,0.30279029263887,0.2452839794601,0.182002342952731,0.250143752641605,0.19111869648751,0.197996858122947,0.188905578052999,0.241714401626851,0.405181889494383,0.313044359779119,0.483089446610479,0.474279407945733,0.451467499766229,0.378782200393505,0.505170101635522,0.427247979201418,0.527439015414601,0.378822194780703,0.275936084322688,0.503131729806607,0.309979147963741,0.381719224755329,0.420405557625435,0.295068036937559,0.268571515956389,0.223685074604258
K24,0.15283762077734,0.154231947086236,0.121988023128603,0.267604789275319,0.217725533704,0.22976989042209,0.173309892639539,0.222976904145708,0.170992099586432,0.161325516639691,0.208851715946229,0.217222326797548,0.405660033813976,0.241438411693053,0.198615923533723,0.221458287758061,0.249154714317691,0.271603635138583,0.1399827518392,0.109004387602111,0.168924551990744,0.156055340295666,0.089108283108964,0,0.117908568130356,0.095259117217967,0.173271292032169,0.172545658611264,0.184699627168263,0.170494101386195,0.220084146780725,0.18971849896506,0.162765324843736,0.216818950253025,0.242470638151119,0.268482568911196,0.275584821362132,0.30894498484201,0.365760477720617,0.350811563822265,0.319203545730155,0.267991434094356,0.251067711906596,0.362481669001251,0.341684366987156,0.289989661059241,0.289531671934437,0.31370073608123,0.377952200839816,0.300827716072789,0.379821403800594,0.271775928261748,0.273479134058625,0.271557115130028,0.449422379128398,0.405104048816835,0.304905487980829,0.780011663222142,0.461665230755474,0.515413032386911,0.498309375305816,0.509228967922406,0.46465093987816,0.314616927169189,0.340253383449809,0.266834391911388,0.22236946796276,0.325173054256186,0.235906690478439,0.245959180424909,0.222655729602067,0.267546187173608,0.394513348664759,0.36159294837261,0.540148595691947,0.495728326265553,0.49378424119148,0.409349928952772,0.557924322501318,0.496966018310141,0.583405288955563,0.420817437910847,0.337434208496527,0.506721104333452,0.341149815901861,0.34321823056272,0.430935061974155,0.321736614099286,0.293481118460899,0.265953346995143
K25,0.145892153789819,0.1314678733052,0.125664710078565,0.241975627403444,0.227235336651703,0.232191350002004,0.155197086041148,0.26057116412326,0.133181086296216,0.174542964700781,0.169060234271748,0.202522167915488,0.255083256524401,0.196734420665514,0.182363918794685,0.179853823098,0.201125546301262,0.218181339120247,0.138785708795661,0.14501648343748,0.142194207178781,0.101071000630901,0.0813822908121151,0.117908568130356,0,0.0704833494792859,0.133647089646705,0.133419492226786,0.156124545586457,0.141219358577418,0.211774549156162,0.134742582329296,0.138082027383826,0.219303630191601,0.213140994537073,0.245888856999284,0.263654717183323,0.283738572421303,0.330469970379512,0.286179081984533,0.238746188083188,0.244309280204613,0.192681133743811,0.412392339616541,0.266237257251598,0.300659413444674,0.268480758846483,0.238632844618406,0.25783892265884,0.224003450637252,0.303739513283872,0.36865234248392,0.328129070756624,0.257452396234466,0.419857242371604,0.383242759496345,0.286121603612072,0.555450570498424,0.396425133481048,0.462251928708852,0.456344439079875,0.462135363023572,0.429829047993599,0.236547836425093,0.239543080401319,0.230396554102283,0.152764817969417,0.264758334001393,0.175636752514524,0.186431944209353,0.205658963817749,0.216909758586844,0.397187032633151,0.356128417790485,0.452673379019493,0.49732898139926,0.443528075097614,0.385609213342749,0.479690954013926,0.457756269600419,0.485403028874725,0.387657781793294,0.229072351771885,0.5281909781949,0.281234754643582,0.345628823543536,0.403258919981757,0.263408001124267,0.228623147835918,0.193740773300981
K26,0.149457767939518,0.162269141601749,0.134890282957196,0.255052377595877,0.250335214642449,0.232879359292664,0.191700654279498,0.245347279465184,0.179615660990524,0.187408787563624,0.196077015782186,0.207809264957875,0.408715486453064,0.21854633437597,0.200525064564321,0.202429985253499,0.218057938365394,0.26218277352195,0.112556983123234,0.117440034268971,0.154368136641235,0.17094648863638,0.0758170161090954,0.095259117217967,0.0704833494792859,0,0.153162665327717,0.190223810720247,0.205006457795828,0.166650055736887,0.1595442920855,0.160400763774175,0.167328550167268,0.222030810697847,0.227069242174218,0.282722359950076,0.255983201004777,0.304376649769797,0.371868737376541,0.381030437296883,0.322676327915076,0.296666154323287,0.244441014411846,0.394590594549475,0.267979349493862,0.36211254808109,0.330007562972259,0.34244803309242,0.37229745095977,0.309444888897199,0.396166152997228,0.352611986335254,0.358292894193525,0.286011783800541,0.403878538367965,0.348544193510646,0.305446801255718,0.731749151672225,0.421928828440767,0.430523543302831,0.446264855299801,0.4075710585912,0.3613407798908,0.303715533665019,0.292024024760225,0.24753700440245,0.190879738000833,0.324366235037932,0.220856723889865,0.221885148029041,0.205226424104801,0.224650736425543,0.415022959299062,0.345543922318654,0.399987531589521,0.4457504005555,0.429913775874473,0.299526587905828,0.381307611401704,0.350335268610211,0.407218160415699,0.416446066414349,0.291861581290322,0.537237562043897,0.321108629124478,0.38317717827244,0.455364347117492,0.318741066796006,0.276345572361516,0.233042510949718
K27,0.248605765120506,0.23313483465537,0.220899882448112,0.356372772692617,0.281270501171139,0.340790171712848,0.232860041989321,0.32806299639709,0.235704557683775,0.260406632595836,0.251923865768611,0.260614772932641,0.333294893897392,0.242795574203387,0.266818273696663,0.267744679183651,0.263291139035877,0.292560936797884,0.235525959492813,0.229524710078212,0.240968637306352,0.159830489802001,0.146854914282481,0.173271292032169,0.133647089646705,0.153162665327717,0,0.221096112454485,0.204374115129427,0.227632467628633,0.275326052779072,0.254003491685283,0.205758098957294,0.320092876905758,0.289362455235764,0.323718920198967,0.355017811453873,0.380689770325784,0.409716585988741,0.36471931350302,0.320312862237799,0.33204447787675,0.22612167016594,0.438909535677862,0.328883411352976,0.339614411920145,0.325712998494508,0.385386858375882,0.419651691873034,0.368566497002706,0.453795857481501,0.467181989988786,0.395977910172664,0.34140083313223,0.493020398233906,0.453116315096927,0.374050130014031,0.807969307382384,0.500009971661643,0.554324972028863,0.539702305356193,0.540391160560677,0.514699734421571,0.334753371020699,0.356252529168033,0.312637924438827,0.221566661676124,0.32712973081364,0.25269941047963,0.283753022883484,0.29863267327469,0.276190611544497,0.431149303464719,0.395673389487638,0.518486899990792,0.507383910679049,0.493786968798684,0.438724814623201,0.580245077291426,0.522569180495104,0.580403797395448,0.405589157012614,0.358042946762889,0.572815615143565,0.384542842702705,0.472272173394979,0.514716424849304,0.32246268218298,0.279248549289897,0.287759831022677
K28,0.157680632413653,0.121069206088229,0.133881275165939,0.292479361514016,0.184914774703439,0.258032838824251,0.133395407709096,0.212191219201028,0.180700530232834,0.0931601680499617,0.118861215807153,0.134495667032826,0.296157787513264,0.162757178998329,0.140154376458278,0.109908944248267,0.129289412212984,0.112750773882408,0.162930843467465,0.205275310567144,0.139837593174647,0.179957503001118,0.168437672895129,0.172545658611264,0.133419492226786,0.190223810720247,0.221096112454485,0,0.0969167612365491,0.0617740914219677,0.131243541604136,0.0653497069679324,0.104447095306363,0.139499342211866,0.158672274704183,0.155881899970168,0.247685404325527,0.26320551601807,0.328626568684261,0.330049726705268,0.243963665686262,0.238109595590454,0.1917146480799,0.372208439525323,0.251323207322248,0.179236293231445,0.187772324598852,0.232350682975485,0.24439255938002,0.24003011786642,0.274498979847615,0.295454479354992,0.313881022463849,0.215993296859345,0.3587868164624,0.265518234804967,0.25212201926067,0.57360283769167,0.374721405034505,0.348805389935097,0.361417419803574,0.2644588094477,0.324548334079693,0.241095669897792,0.288317672107752,0.216512745221194,0.154550380718846,0.264797744214904,0.175742879191959,0.16726980287682,0.196108979768068,0.203228261316402,0.325952325463726,0.259080239331324,0.237140302345399,0.416790025549848,0.367369403653992,0.263045907664586,0.177403840645386,0.300589706123158,0.303843186144655,0.337202828862903,0.266636834792983,0.495931014995914,0.240412169522885,0.283218319723404,0.336980180457562,0.227657606356019,0.221543930435837,0.181265483912926
K29,0.199308113792661,0.165504506238567,0.173208913551183,0.26831572248331,0.212041361878264,0.263434604575782,0.173050442477488,0.245668087248514,0.20359596700826,0.14504109695163,0.13961529201016,0.130106196038219,0.165913601140299,0.180181986462635,0.143493350743495,0.124685236609222,0.134627039001821,0.120863225222585,0.221765727411804,0.222608425984964,0.211337576730052,0.188314377645936,0.176265200700819,0.184699627168263,0.156124545586457,0.205006457795828,0.204374115129427,0.0969167612365491,0,0.0724407571414139,0.0961244802035909,0.103766652475877,0.114716782826638,0.147855941376839,0.175443763364887,0.118254589254261,0.1824405753234,0.238648893885257,0.284930228887986,0.279383748913097,0.227104108771062,0.218553706854192,0.161455730108023,0.316156492996534,0.224931416337735,0.239317788419776,0.214286797329178,0.194624917317927,0.215860950562652,0.211328288411142,0.239514825367707,0.167552093836526,0.214098089240103,0.171659236878097,0.436742082803592,0.389256918850181,0.302742404142149,0.673623705293662,0.426187783267564,0.492638315967506,0.459503587454137,0.457226450892393,0.451549019190556,0.21930272243156,0.275719975928665,0.185988142514487,0.1428422924787,0.205321299102907,0.164092557316879,0.144718528622362,0.177651154334375,0.206334830175679,0.370544670337238,0.322827385792721,0.411963272136573,0.473073364325619,0.461633448955827,0.364070303716813,0.445310243766158,0.418017808617512,0.475273087707997,0.323867094893149,0.239355145973014,0.47153674945713,0.222369976547691,0.184881905217458,0.27090120473535,0.213090887567971,0.23241865246486,0.194100944459114
