Similarity	Repl	RichDiff	comb	landuse	site	country	relation
0.17538213998391	0.6934835076428	0.13113435237329	K52_M09	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.0908212560386473	0.550724637681159	0.358454106280193	K52_M10	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.152932442464736	0.803266518188567	0.0438010393466964	K52_M11	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.133099824868651	0.635726795096322	0.231173380035026	K52_M12	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.15034965034965	0.620629370629371	0.229020979020979	K52_M13	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.1140625	0.7875	0.0984375	K52_M14	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.16036036036036	0.572972972972973	0.266666666666667	K52_M15	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.192409532215358	0.566637246248897	0.240953221535746	K52_M16	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.180128663330951	0.814867762687634	0.0050035739814153	K52_M17	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.188552188552189	0.627946127946128	0.183501683501683	K52_M18	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.20906432748538	0.763157894736842	0.0277777777777778	K52_M19	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.171990171990172	0.676494676494677	0.151515151515152	K52_M20	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.197725284339458	0.572178477690289	0.230096237970254	K52_M21	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.192037470725995	0.710382513661202	0.0975800156128025	K52_M22	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.169622205088666	0.746337702390131	0.0840400925212028	K52_M23	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.166536964980545	0.739299610894942	0.0941634241245136	K52_M24	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.164824120603015	0.422110552763819	0.413065326633166	K52_M25	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
