Similarity	Repl	RichDiff	comb	landuse	site	country	relation
0.165374677002584	0.713178294573643	0.121447028423773	K10_K23	Farm_Natural	D_E	Kenya_Kenya	diff_site_within_country
0.149892933618844	0.578158458244111	0.271948608137045	K10_K24	Farm_Natural	D_E	Kenya_Kenya	diff_site_within_country
0.190023752969121	0.617577197149644	0.192399049881235	K10_K25	Farm_Natural	D_E	Kenya_Kenya	diff_site_within_country
0.197183098591549	0.60093896713615	0.2018779342723	K10_K26	Farm_Natural	D_E	Kenya_Kenya	diff_site_within_country
0.151515151515151	0.707070707070707	0.141414141414141	K10_K27	Farm_Natural	D_E	Kenya_Kenya	diff_site_within_country
0.21875	0.540178571428571	0.241071428571429	K10_K28	Farm_Farm	D_E	Kenya_Kenya	diff_site_within_country
0.19047619047619	0.619047619047619	0.19047619047619	K10_K29	Farm_Farm	D_E	Kenya_Kenya	diff_site_within_country
0.225872689938398	0.472279260780287	0.301848049281314	K10_K30	Farm_Farm	D_E	Kenya_Kenya	diff_site_within_country
0.216814159292035	0.535398230088496	0.247787610619469	K10_K31	Farm_Farm	D_E	Kenya_Kenya	diff_site_within_country
0.247706422018349	0.532110091743119	0.220183486238532	K10_K32	Farm_Farm	D_E	Kenya_Kenya	diff_site_within_country
0.227571115973742	0.516411378555799	0.25601750547046	K10_K33	Farm_Farm	D_E	Kenya_Kenya	diff_site_within_country
0.234309623430962	0.476987447698745	0.288702928870293	K10_K34	Farm_Farm	D_E	Kenya_Kenya	diff_site_within_country
0.237529691211401	0.570071258907363	0.192399049881235	K10_K35	Farm_Farm	D_E	Kenya_Kenya	diff_site_within_country
0.224938875305624	0.606356968215159	0.168704156479218	K10_K36	Farm_Farm	D_E	Kenya_Kenya	diff_site_within_country
0.117326057298772	0.346521145975443	0.536152796725784	K10_K37	Farm_Natural	D_F	Kenya_Kenya	diff_site_within_country
0.116322701688555	0.521575984990619	0.362101313320826	K10_K38	Farm_Natural	D_F	Kenya_Kenya	diff_site_within_country
0.1375	0.570833333333333	0.291666666666667	K10_K39	Farm_Natural	D_F	Kenya_Kenya	diff_site_within_country
0.0970464135021097	0.620253164556962	0.282700421940928	K10_K40	Farm_Natural	D_F	Kenya_Kenya	diff_site_within_country
0.105504587155963	0.674311926605505	0.220183486238532	K10_K41	Farm_Natural	D_F	Kenya_Kenya	diff_site_within_country
0.0835073068893528	0.626304801670146	0.290187891440501	K10_K42	Farm_Natural	D_F	Kenya_Kenya	diff_site_within_country
0.064748201438849	0.546762589928058	0.388489208633094	K10_K43	Farm_Natural	D_F	Kenya_Kenya	diff_site_within_country
0.0603015075376885	0.509212730318258	0.430485762144054	K10_K44	Farm_Natural	D_F	Kenya_Kenya	diff_site_within_country
0.0556521739130434	0.535652173913043	0.408695652173913	K10_K45	Farm_Natural	D_F	Kenya_Kenya	diff_site_within_country
0.116751269035533	0.746192893401015	0.137055837563452	K10_K46	Farm_Farm	D_F	Kenya_Kenya	diff_site_within_country
0.122666666666667	0.784	0.0933333333333333	K10_K47	Farm_Farm	D_F	Kenya_Kenya	diff_site_within_country
0.16	0.793846153846154	0.0461538461538462	K10_K48	Farm_Farm	D_F	Kenya_Kenya	diff_site_within_country
0.146031746031746	0.774603174603175	0.0793650793650794	K10_K49	Farm_Farm	D_F	Kenya_Kenya	diff_site_within_country
0.184357541899441	0.76536312849162	0.0502793296089385	K10_K50	Farm_Farm	D_F	Kenya_Kenya	diff_site_within_country
0.140350877192982	0.853801169590643	0.00584795321637427	K10_K51	Farm_Farm	D_F	Kenya_Kenya	diff_site_within_country
0.139240506329114	0.784810126582278	0.0759493670886076	K10_K52	Farm_Farm	D_F	Kenya_Kenya	diff_site_within_country
