,K01,K02,K03,K04,K05,K06,K07,K08,K09,K10,K11,K12,K13,K14,K15,K16,K17,K18,K19,K20,K21,K22,K23,K24,K25,K26,K27,K28,K29,K30,K31,K32,K33,K34,K35,K36,K37,K38,K39,K40,K41,K42,K43,K44,K45,K46,K47,K48,K49,K50,K51,K52,K53,K54,M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36
K11,0.0459940074488511,0.0356601498767029,0.0433843308180435,0.0393088186580813,0.0435544775359544,0.0500289665106293,0.0494412158727948,0.0531147803233636,0.0388848495668374,0.0185618431408454,0,0.0180004732020027,0.0235444169181908,0.0187325668766911,0.0184662054856457,0.01783190374556,0.0245518200763064,0.0189819501089722,0.0357850935909325,0.044646031307746,0.0377087449358649,0.0359558845606857,0.035716062519865,0.0566465829241383,0.0295381241241634,0.0392284551664369,0.0410653029736376,0.0244427031450274,0.0234948035147503,0.0261625846226001,0.0288440399240229,0.0291661374613083,0.0276375994901197,0.0332289360934434,0.0295690910271597,0.0310010410884482,0.0383485881505449,0.0357572272308305,0.0428103692212805,0.0385084369290052,0.0405652037787794,0.0407829981788067,0.0459749246872126,0.0376290804773901,0.0420158251944647,0.064340351668216,0.0574798030815528,0.0538759634138006,0.0502028501689492,0.0505503752736425,0.0463080275572466,0.0259160057993522,0.0258298146878602,0.0267053151760074,0.0443231217862283,0.0438434995392861,0.0467146285297656,0.0465688076003265,0.0494312905075582,0.0486848325371475,0.0425241115813457,0.0449730935812548,0.0456900913635858,0.070007217294994,0.0471751184092466,0.0548021771932931,0.0533884697625839,0.0577833800353766,0.0571523171585217,0.0472397070886052,0.0470238735396386,0.0482138781858008,0.0402144708709406,0.0430286344337142,0.0426511407062072,0.0430940266213879,0.0449818418646677,0.0475497579920721,0.0488065575477743,0.0548321779420224,0.0474030774946725,0.048722330935723,0.0468435374701299,0.0554235573743433,0.0536687746786043,0.0506454422877148,0.0476058190131197,0.0462590432192002,0.0414819879340021,0.0501772112987253
K12,0.0414059000551957,0.033803958960325,0.0402237995190772,0.0366104091000692,0.0399677309414774,0.0473258133149199,0.0461250014661249,0.0504450105157894,0.036447048824014,0.0187237091860276,0.0180004732020027,0,0.0220749133897432,0.0194953322198269,0.019111003879854,0.0173299182365076,0.0219720995607866,0.0182706839349142,0.0328029565155574,0.0422512638519391,0.0359679391245081,0.0371738537686317,0.036085270363465,0.0567144468841754,0.0319733339784065,0.0403991965674243,0.0394040777075957,0.0250243849925339,0.026809289834223,0.0267524227459407,0.030519940260553,0.0267478814126967,0.026850364084191,0.0338680002455408,0.0306844893381246,0.0315945195964374,0.0366014212363703,0.0346298343648677,0.0417393097792779,0.037810879755732,0.0412420080705589,0.0416973433044873,0.0453000664813825,0.0387779084842089,0.0425814855364453,0.0647863708342059,0.0584373362343185,0.0538014560549997,0.0501735556639377,0.0506217145822625,0.0464887311357619,0.027043808341936,0.0263785447001788,0.0267918961050753,0.0483341567957142,0.0495183774974671,0.0540957495241513,0.0540925619393871,0.0584196236650137,0.0532972097169853,0.0502388672701415,0.0548229970277384,0.0529445657087468,0.0715847742089846,0.0522128013509656,0.0616666648886102,0.0608294590528185,0.0709467041494132,0.0592103015025457,0.0523557000780039,0.0601946345779787,0.0576965784891076,0.0446582902174998,0.0448160446529528,0.0492944837449833,0.0510697603128925,0.0506138087504518,0.0573982873434041,0.0506321713723181,0.0706103533383823,0.0574951494743801,0.0625663768503761,0.0508410311580744,0.0684715662223834,0.0626806551089295,0.0515770735894888,0.0550135163225433,0.0553534272892036,0.0473042997205017,0.0621947952342117
K13,0.044390580651602,0.0319526111472962,0.0422335533779444,0.0363465720874932,0.0441791305808082,0.0517333543759916,0.0483798464099866,0.0552321765260127,0.0351221296698349,0.0187932166055451,0.0235444169181908,0.0220749133897432,0,0.0183668039786428,0.0170399487170016,0.0209144201797517,0.0252684105252564,0.0177648137743087,0.0366263985347735,0.0469176397251358,0.0403269452825852,0.0417591070240128,0.0394604033993035,0.0651676411927576,0.0300534718186003,0.0429452084726334,0.0384510269750613,0.0294077892671646,0.0279280466387146,0.028963834254605,0.0352316918885853,0.032012929587921,0.0303143853130732,0.0396573061657212,0.0328883989159272,0.0328288118931187,0.0415714364328157,0.0402762775826113,0.0480514644052937,0.0401208374742959,0.0395513071691119,0.0385155198160193,0.0452129224082359,0.038511359510324,0.0420117151971338,0.0694991458209878,0.0598791738769164,0.0569471241613672,0.0547791478173437,0.0541568402509536,0.0502163593873337,0.0291095254348126,0.0265879945650327,0.0300259672612752,0.0484026039771674,0.0471856819201495,0.0532638933969702,0.0529765971239062,0.0555161497598887,0.0524359898662465,0.0472589429997634,0.0536845300319915,0.0516356682321278,0.0746410341338132,0.0537707306685555,0.0642399793090668,0.0639414442095231,0.071957090347544,0.0614344207146487,0.0527217764890672,0.0618667232727866,0.0603084919661565,0.044013315225419,0.0442313594385577,0.0472515591313123,0.0506931860436337,0.049667291012339,0.055093249990534,0.0469047016955668,0.0703141198589941,0.0555574621027539,0.0659945433431587,0.0496180444503779,0.0704929618752167,0.0644194366154263,0.0511228405424919,0.0560097033123861,0.0565932500129978,0.0478019017756095,0.0634593852379801
K14,0.045389296572445,0.0338478431172269,0.0425813048819318,0.0403589412312849,0.04533822091132,0.051469635257834,0.049414908943355,0.0556417932573515,0.0388579852650695,0.0169780530334346,0.0187325668766911,0.0194953322198269,0.0183668039786428,0,0.016944089938339,0.0182672446908811,0.025666020329199,0.0175037602886864,0.0357216988980696,0.0453846313248598,0.0369489217777984,0.0383643784080069,0.037353838404526,0.0611820182239225,0.0296626539806642,0.0414299268368811,0.0398228707738917,0.0278602197017607,0.0277797081781,0.0287028353668094,0.0320373241642012,0.0287879080976147,0.027800377754794,0.0354166906333677,0.0296174892233792,0.0301453164904816,0.042090481701782,0.0391353196709254,0.0455736602514542,0.0393674412745293,0.0391457744041992,0.0398410289349054,0.0437871954528935,0.0398220513861214,0.0422953017048414,0.0656634156596486,0.0565858257860211,0.0521464495138206,0.0501457500471533,0.0500154071976125,0.046036468711298,0.0249321590658441,0.022986502116086,0.0259043044138845,0.0429566525926066,0.0405565669435534,0.0449003772824436,0.0442739484397437,0.0469012794996487,0.0464845528311293,0.0395288598008858,0.0431557545294104,0.0426754156663254,0.0692484029204467,0.04643355299355,0.0546975190949072,0.0530638282708313,0.0579074980722303,0.0562502057626189,0.0441237862055198,0.047434660102374,0.0484927007113416,0.0384338390173371,0.0405800958053376,0.0421003811603663,0.0421582781856702,0.0441653626466624,0.0464638860772983,0.0457018406270994,0.0548124732538104,0.0463202012188913,0.0495390749472784,0.0454034782139653,0.0569112196789487,0.0541319560623986,0.0461499628383355,0.0469018717783529,0.0454666237001721,0.0413597536371852,0.0511197448692041
K15,0.045607899840659,0.0313202595047076,0.042556871393329,0.0387731833910284,0.0449035957053689,0.0514645251346152,0.0477398977117106,0.0550748041808017,0.0366835462147284,0.0168165430870865,0.0184662054856457,0.019111003879854,0.0170399487170016,0.016944089938339,0,0.0186904579302735,0.0252279211557268,0.0166602924127807,0.0360618375402834,0.0464091610124681,0.040634235999281,0.0384445790479322,0.0347411070845478,0.0638395602302498,0.0278604888764422,0.0406390560174098,0.0403566682371245,0.0271990769156404,0.0259327391166469,0.027568105992481,0.030601120974862,0.0304804880032306,0.0283398750904296,0.0347896236737855,0.0300808160292624,0.0316302868312139,0.0383477796562398,0.036361689406129,0.0438835896431069,0.0355006180369333,0.0383790413257617,0.0358900512992849,0.0410226211013184,0.0384001470806039,0.0385920025321537,0.0650130073514949,0.0549388867732065,0.0527304663765154,0.0485690555776283,0.0494312515438897,0.0448689669141404,0.0241927107085142,0.0235921011873327,0.0239072339481888,0.0391701037827738,0.0380189557052359,0.0414651167029293,0.0428214436374405,0.0442441430229806,0.0431259227848643,0.0369417582139205,0.0411704585832175,0.0411556379617663,0.0664286470468595,0.044315807184493,0.0529263241694709,0.0494233360660093,0.0543739426750642,0.0519435611768161,0.0404289773360134,0.0430080434149202,0.0441410405429096,0.0355162951718989,0.0362824671462423,0.0375409462388238,0.0372476500221245,0.0388462209696754,0.0415790817195556,0.0400244808278018,0.0485716658506528,0.0417361864014474,0.0455083648092706,0.0409018508596553,0.0508489982902987,0.0483347277630565,0.0432777659985335,0.0427397284577883,0.0418121971788474,0.0358146075878715,0.0451437406471908
K16,0.0406016296404312,0.0322757248507571,0.039708069930729,0.0353474496667626,0.0386382560792581,0.0458925942722506,0.0450360000466381,0.0482087229106462,0.0351601921930287,0.0190822267279727,0.01783190374556,0.0173299182365076,0.0209144201797517,0.0182672446908811,0.0186904579302735,0,0.020057159368777,0.0153185947420581,0.0306997670375784,0.0395952156636611,0.032690280509213,0.0370658658357821,0.0356411006719098,0.052943303875213,0.0325115191743888,0.0396038500235851,0.0385597014406944,0.0239145246663231,0.023767070071724,0.0267118059955436,0.0301545674664021,0.0283596350923429,0.0271341367817953,0.0292706825186226,0.0269756707779258,0.0281789429147341,0.0356383664131369,0.0330509686672619,0.039258294186224,0.0360201524934843,0.0399524134451478,0.0401047950041302,0.044606341282949,0.0351795950394347,0.0394779566379494,0.0690281207348155,0.0605791984568438,0.0569590640831413,0.0540960238350612,0.0533914607212557,0.0494727009069903,0.0283293753934767,0.0272073362612958,0.0279938271836514,0.0475055244104177,0.0489570156201012,0.0524875063262841,0.0528908505851078,0.0562505175618934,0.0524879748394768,0.0493970837221331,0.0539101728246158,0.0526997541298243,0.0816318241213281,0.0564166522928963,0.0656330500153297,0.0645034909755981,0.0735675085269694,0.0684536399057025,0.0544412628324904,0.0615523733153535,0.0601968595178955,0.0441169191378587,0.045582489091162,0.0480949728896167,0.0505356252915652,0.0504193028259942,0.0563699825091475,0.0502991943983043,0.070029042546159,0.0571420399958842,0.0652645349470145,0.0537798269133395,0.070614945843657,0.0651054440421977,0.0534590716479721,0.0579738187531337,0.0568998824359426,0.049078388777024,0.0646968074174629
K17,0.0456932134945477,0.038980643229207,0.046322176532864,0.0390502537117035,0.0418319285195955,0.0505648008880795,0.0494691643911276,0.0534485371771794,0.0402792788859868,0.0243758205210829,0.0245518200763064,0.0219720995607866,0.0252684105252564,0.025666020329199,0.0252279211557268,0.020057159368777,0,0.0223718168091689,0.037406770300137,0.0447497885991387,0.0397061534293529,0.0404260695003647,0.0391518889822786,0.0550327671637645,0.0353115629779699,0.0388499789375755,0.041716778965139,0.0288332384870764,0.0307110056081809,0.0289904730975847,0.0356994581741472,0.0326323822105557,0.0325344186235653,0.0338919688580075,0.0316588940316369,0.0319760510334773,0.0393815205978624,0.0373668983994496,0.0424150483944687,0.0428733393811867,0.0410977485025775,0.0435117640265786,0.047349603877247,0.040014782228021,0.044430815678632,0.0732456537451665,0.0647795921994066,0.0618145960246021,0.0591026395308498,0.0574796716140087,0.0545104374270602,0.0329844051216822,0.0318391116323619,0.0328754545819428,0.0546140458121902,0.0568215188197584,0.0603542288620909,0.0595691362848669,0.0626602631035981,0.0573917926537538,0.056206351569622,0.0611840488063871,0.0608833697573881,0.0884945963344499,0.063062504663396,0.071531891397303,0.0694445134449257,0.0785318371069242,0.0738007357273585,0.0619422953858605,0.0697964418168813,0.0673389536740401,0.050327137927585,0.0494363917617254,0.0558654971508424,0.0577906275118818,0.0562449900814374,0.0636715509568014,0.0564895561276657,0.0757945128112952,0.0633420086604905,0.0705019266032011,0.0601086825538121,0.0765107863039429,0.0714101043091095,0.059918779055762,0.0632968233223427,0.0630423923285873,0.057103335007241,0.0711890312268798
K18,0.0382606435155951,0.0290371583938873,0.0372664407296008,0.0324064239965742,0.0369018633042998,0.0442628428810661,0.0413050868288846,0.0475478348627508,0.0313502586589042,0.0172203893676977,0.0189819501089722,0.0182706839349142,0.0177648137743087,0.0175037602886864,0.0166602924127807,0.0153185947420581,0.0223718168091689,0,0.0312575697208723,0.0403014173304142,0.0363542803503893,0.0394782922006786,0.0358528703605647,0.0574050907321999,0.0309204286553593,0.0412774595190872,0.0422036210804454,0.0246910593263116,0.0250786595945533,0.0258996647333228,0.0311644654136191,0.0261710086784906,0.0282622429098245,0.0298358350083798,0.0248266048097615,0.0265084441428913,0.0342962054737855,0.0331692558785657,0.0386423881836344,0.0368004952745077,0.0371074260538606,0.0372043331466866,0.04096034794944,0.034200388649225,0.037860014411516,0.0684802680596678,0.0595047285658369,0.0576850400574142,0.0533537300918421,0.0544025732556531,0.0492884816667374,0.0248638455898949,0.0233594773876647,0.0251660498524048,0.0401273010299599,0.0394673190727287,0.0448464513036992,0.0440943307111725,0.0464364106565874,0.0445508601116758,0.0401062106420247,0.0449350726926555,0.0430685139868476,0.071122562154992,0.0491505834773016,0.0611954208286307,0.0592293518542589,0.0657052181461047,0.0587190307298116,0.0468450692360988,0.0517515772494174,0.0515330314457885,0.0379205852741332,0.0389213241140717,0.0405831340808019,0.0419289164737928,0.0423931415424643,0.0473480494117995,0.0424797214019081,0.0586163719061433,0.0469082795680078,0.0561056234651478,0.0466357872711028,0.0615154084529337,0.0579199344737547,0.0481543101566475,0.0500848852421918,0.0478775578745243,0.0402601497149735,0.0533831729146422
K19,0.0312711553642399,0.0245796877721232,0.0306770251030036,0.0306968140318388,0.0325273793786246,0.0372399640883794,0.0350345708451025,0.0369263207085588,0.0280226489865547,0.0311035393068606,0.0357850935909325,0.0328029565155574,0.0366263985347735,0.0357216988980696,0.0360618375402834,0.0306997670375784,0.037406770300137,0.0312575697208723,0,0.0269608472801301,0.0240465118439566,0.0355990881012506,0.0332478582327933,0.0399138487902295,0.0349922584801375,0.0329423270502869,0.0374136390794827,0.0301036934250315,0.0312208148137036,0.0288446645732003,0.0381214444450271,0.0284413617080846,0.0327745728120242,0.0377694084453609,0.0317047310958576,0.0292338634846817,0.0394205660855274,0.0373165529183852,0.0443508579884655,0.045079699340713,0.0455836083192578,0.0473938695196776,0.0566165525455506,0.0396063329040689,0.0473519789020484,0.0748699455205721,0.064262406152863,0.061645382690487,0.0587192659350848,0.0573735224006507,0.0541612842338281,0.039167774727382,0.0360865764787836,0.0393788281098021,0.0488058551858505,0.0496052469157177,0.0562910693465176,0.0539442059245519,0.0575885667438871,0.0528344978483964,0.050334777328677,0.0565874834871344,0.0512464478465552,0.0759363345324321,0.0566670678957177,0.0649626801257273,0.0678048734430759,0.074772097053791,0.0651236549437809,0.0602960388554612,0.0661899558822561,0.0653814076172403,0.0464848569818761,0.0476411835566795,0.0512572744611538,0.0528630223880735,0.0532094343508927,0.0604942344231829,0.052985332613378,0.0726025293165247,0.0600929184549675,0.0707625476903933,0.0605959189825293,0.076598849482493,0.0693555374256672,0.058105575259788,0.0641254880751326,0.0640597854529434,0.0537876017163585,0.0701440280767959
K20,0.0272227817964914,0.030309229085614,0.0289661022794435,0.0306033608503484,0.0326186335185499,0.0340885531368655,0.0310871138056308,0.0313330094154229,0.0289212823185315,0.0410627873532299,0.044646031307746,0.0422512638519391,0.0469176397251358,0.0453846313248598,0.0464091610124681,0.0395952156636611,0.0447497885991387,0.0403014173304142,0.0269608472801301,0,0.0292598512351217,0.0436769530219273,0.0404370550622382,0.0350108307848812,0.0466130714222603,0.0423954026559271,0.0497437086205403,0.03750693472228,0.0382614959279477,0.0366575159489538,0.0466632201350123,0.0392524838760381,0.0449446778958048,0.0372510184862505,0.0364280438623485,0.0358533803493872,0.0407568550546379,0.0360662157697835,0.0398447154468112,0.0518084021385892,0.0523519475081952,0.0548165999036383,0.0592434830821468,0.0412932289957477,0.05291258469301,0.0903694009275771,0.0792369576296606,0.0756858405590134,0.0732805454609956,0.0711514353603599,0.068205676478293,0.0494429259380567,0.0466635850407586,0.0499257074643656,0.0560485327781469,0.0564374585048922,0.065645261907862,0.0618198263413494,0.0643320991918489,0.0581778220268851,0.0557615525089739,0.0627368808534204,0.0607653891044142,0.0955791143310653,0.0734148077932167,0.0813182359010044,0.0856234663971567,0.0885084825355718,0.0862302070303993,0.07467518303849,0.077787637417943,0.0777153029478334,0.0551106359768362,0.0565459302445986,0.0615422317568038,0.0614001301895795,0.0606360564670805,0.0682402027241924,0.065330286619259,0.081271086968886,0.0695723658801773,0.0853188367061487,0.0816752227013649,0.0901643690710979,0.084970605792226,0.0775325273390707,0.0800443124974268,0.0773306516048181,0.0675891789091975,0.0835328651413446
K21,0.0358622781764611,0.0309944915798917,0.0339998765325396,0.0368603298515923,0.0365022841324033,0.0461330541423247,0.0446474674794701,0.0462493331490988,0.0340845135358165,0.0344881506900819,0.0377087449358649,0.0359679391245081,0.0403269452825852,0.0369489217777984,0.040634235999281,0.032690280509213,0.0397061534293529,0.0363542803503893,0.0240465118439566,0.0292598512351217,0,0.0368372495959047,0.0347568729554684,0.0449008688607144,0.0375741773651399,0.0388823273907568,0.0386753152599074,0.0323429070234588,0.0343178364686048,0.0330602550583895,0.0435638037483732,0.0339727105245821,0.0373433792073014,0.0385627387371776,0.0362294738957334,0.0367880500927104,0.0462647919211662,0.0436357896288619,0.0501282932900985,0.0542909483741095,0.0538112482671455,0.0558421088960165,0.0779609998600628,0.0485102522719654,0.0583769869138945,0.0787495192192161,0.0738444632943936,0.0660940381753666,0.064304761532684,0.0625596134562274,0.0611501195643687,0.0442124130100513,0.0428151761602249,0.0456025565809481,0.0571931307758183,0.058730351230278,0.0634672997118825,0.06249582773873,0.0669904400283719,0.0605269686507063,0.0552090251762763,0.0637299017271521,0.0592353487196849,0.0869135802316741,0.0675253994425391,0.0750119382280946,0.0787650257135213,0.0857813304530499,0.0771156390374281,0.0722943241716494,0.078679008619123,0.0779739008491758,0.0529305116779142,0.0582428021671552,0.060527559462547,0.0616072396917812,0.0615100343784145,0.0683893257328678,0.063367794084419,0.0836994885019003,0.0679580926891244,0.0836562304778439,0.0772758550347888,0.091001404565286,0.0846352518872623,0.0737761661382386,0.0777608628626212,0.0770398759708333,0.0654655203315662,0.0829091600920961
K22,0.0514409332361473,0.0449858098553624,0.051607868844971,0.0562317471126694,0.0585587199763544,0.0630144909039731,0.0671044023075226,0.0635793801687472,0.0537640588998119,0.0389515565296196,0.0359558845606857,0.0371738537686317,0.0417591070240128,0.0383643784080069,0.0384445790479322,0.0370658658357821,0.0404260695003647,0.0394782922006786,0.0355990881012506,0.0436769530219273,0.0368372495959047,0,0.0222722244403269,0.0421836095297399,0.0226276128129272,0.0284402375972748,0.0277055159835159,0.0319169593184316,0.0324968500533489,0.0336352495293718,0.0411561084578503,0.0372377006267968,0.0376721078992975,0.0460452673829009,0.0398786467314253,0.0448573510969027,0.0446527999640668,0.0430350281257511,0.0508530881028872,0.0453811357674332,0.0482462972062177,0.0439936707234877,0.0616344976077337,0.0497930219687128,0.0519654456421285,0.054248777720558,0.0487596842473687,0.0421244923175135,0.0409374296383422,0.0393973300519074,0.0386234066920783,0.0355300198139967,0.0359551854836002,0.0361062253305331,0.0529199924320779,0.0572563388026919,0.0586458814168339,0.061630108814034,0.0659509203585577,0.0608636683558377,0.0559315630230517,0.0607734709634265,0.0589535566236108,0.0688459238454362,0.0492093598451223,0.0545630682525304,0.0556147220022494,0.0667984361220044,0.0589787527882962,0.0534553864958143,0.0647366972917122,0.0614976172088528,0.0480850309215041,0.0502548592411479,0.0554719226769169,0.0559223790322851,0.054587715072065,0.062225377701781,0.0588140278307317,0.075975404778156,0.0627793780649767,0.0653928187943061,0.0533237345683038,0.0694999528804875,0.0630940488094864,0.0501709342227519,0.058336988206962,0.0615796274739974,0.0543863914083551,0.0662002472017014
K23,0.0439156272337066,0.0399684038760498,0.0457831165079273,0.0490991838754617,0.0532624085218577,0.0572264387923958,0.0590290499740065,0.0593994611178801,0.0485263385902931,0.0369780977006871,0.035716062519865,0.036085270363465,0.0394604033993035,0.037353838404526,0.0347411070845478,0.0356411006719098,0.0391518889822786,0.0358528703605647,0.0332478582327933,0.0404370550622382,0.0347568729554684,0.0222722244403269,0,0.0384086116816252,0.0218874904452729,0.0286781364266511,0.0325292267984873,0.0293287518326969,0.0301771585191932,0.03179936019233,0.0345899074467655,0.0336235430768456,0.0376123150892296,0.0421461950116723,0.0376036240370949,0.0411373184533216,0.0389432778172774,0.035686543179052,0.0440512907567473,0.0418644511635323,0.0435988039228439,0.0424528687100527,0.0552767810323777,0.0462121979450821,0.0448255094413924,0.054003162252757,0.0463099502088088,0.0422455359224922,0.0392581656836396,0.0379407631144487,0.0371674635281942,0.0352102450126679,0.0332253495724053,0.0332155120083119,0.0451917558734126,0.0501224770814929,0.0520186996106201,0.0544927763164938,0.0574179033501879,0.0509582723337511,0.0491491250498193,0.0542771141337083,0.0520847037224011,0.0600006435224955,0.0447155146246128,0.0489358975958845,0.0484313872792115,0.0597231992193845,0.049804674369449,0.0465864325952775,0.0574085127215889,0.0549018657778667,0.0404139201178841,0.0419493759348978,0.0463928609704225,0.0476799310495142,0.0466634757929354,0.0531549914691887,0.0469791212070008,0.0670505295502377,0.0553328306320766,0.0591432907872141,0.0450695334235761,0.0605646866952574,0.0523081411417388,0.0423250241821326,0.0493206984959497,0.0539532441320104,0.0462059797300492,0.0575446872178778
K24,0.0422471899173437,0.0499872983996056,0.0474094301734234,0.0525669553649435,0.045658564485138,0.0459746822325107,0.0578044460909325,0.0510808260990936,0.0517627060255472,0.0584032047640607,0.0566465829241383,0.0567144468841754,0.0651676411927576,0.0611820182239225,0.0638395602302498,0.052943303875213,0.0550327671637645,0.0574050907321999,0.0399138487902295,0.0350108307848812,0.0449008688607144,0.0421836095297399,0.0384086116816252,0,0.0467868868126709,0.0391823715325449,0.0502924323628343,0.0451732170551689,0.0471785033737241,0.0465763912074943,0.0535378547275567,0.0481811939896821,0.05166450274693,0.0479798804728866,0.044356695822409,0.0457741637959285,0.0507682827694075,0.0463466450305017,0.0474775535840281,0.0643343909360884,0.0663248413583701,0.0655256381943421,0.0885772892793619,0.061838025571006,0.0685597116128702,0.0927245784273424,0.0841225850896038,0.0747385666546397,0.0751222826055968,0.0722487814821368,0.0702818295148194,0.0594715918136855,0.0577248270946749,0.0594595616803036,0.0658467930094635,0.069339248531198,0.0730026150104761,0.0689887637911866,0.0728792646741697,0.0639750668600627,0.067558103363698,0.0700877275509958,0.0709869911747392,0.0981031558387169,0.073346913982306,0.0803922097308814,0.0839860260057737,0.086086712024935,0.0870259086531951,0.082592197465491,0.0813307179148282,0.0815828510974866,0.0608201167311433,0.0636498063790692,0.0699119942955386,0.0674101653040594,0.0683015088178306,0.0745992367841381,0.0781708785335253,0.0848250581049223,0.0747995822176345,0.0839513884000676,0.0883735278553857,0.088631991356078,0.0849419797692374,0.0838635813210751,0.0849341317941271,0.0786194744861758,0.072013962442656,0.0859477466403979
K25,0.0479049873646098,0.0386014456436731,0.0472379650503597,0.0479174823702886,0.0540070670786664,0.0598778480094637,0.0598952638470909,0.0601179883194212,0.0475702275649514,0.0322416285176534,0.0295381241241634,0.0319733339784065,0.0300534718186003,0.0296626539806642,0.0278604888764422,0.0325115191743888,0.0353115629779699,0.0309204286553593,0.0349922584801375,0.0466130714222603,0.0375741773651399,0.0226276128129272,0.0218874904452729,0.0467868868126709,0,0.0273303392404437,0.0243743811113481,0.0298415279745658,0.0287725767269807,0.0290851633284998,0.0329014826460268,0.0322805179072538,0.0307685095787316,0.0459589331458477,0.0387398925625466,0.0398285703750819,0.0404544315882889,0.0384980912494691,0.0463729471226038,0.0363410729366064,0.0383356374678555,0.0358557536261594,0.0490484315753961,0.0441229806649545,0.0436666261443928,0.0495683111505295,0.0420243409988496,0.0388544773666874,0.0372840588481562,0.0354437205436804,0.0346177609850085,0.0291454124689128,0.0270934337052501,0.0290686788024411,0.0461690942200808,0.0482618078672041,0.051911865096977,0.0546410498581331,0.0570621579697576,0.0528643253904314,0.0477177249427713,0.0536102699937851,0.0511235409691594,0.0624591354360893,0.0444020941183204,0.0501943200246999,0.0488323069630102,0.0612237221943172,0.0502785508231692,0.0462213202360811,0.0580059397177287,0.0553548645258199,0.0414844153912979,0.042530456304272,0.0461280118544098,0.0482186177570701,0.0473720316445472,0.0535179225415271,0.0461650812140608,0.0687077516510683,0.0540103903678184,0.0585574068749641,0.043059957731228,0.0608699521733309,0.0543348908711244,0.0402774132120431,0.0483185509249085,0.0536163573324391,0.0453275881797116,0.057626433823943
K26,0.0484325334943369,0.0434515252633452,0.0509677699973634,0.0551364822878854,0.0591159272081586,0.0626958560038946,0.0642681077977713,0.0612587814663899,0.054116002060811,0.0443529658837656,0.0392284551664369,0.0403991965674243,0.0429452084726334,0.0414299268368811,0.0406390560174098,0.0396038500235851,0.0388499789375755,0.0412774595190872,0.0329423270502869,0.0423954026559271,0.0388823273907568,0.0284402375972748,0.0286781364266511,0.0391823715325449,0.0273303392404437,0,0.0297916454159653,0.034661274327751,0.032196169674607,0.032361118540302,0.0376223907289267,0.0350241895656526,0.0349761588020754,0.0466152642405682,0.0370649976898834,0.0445552546585618,0.0401839449806872,0.0366394336094562,0.0425494224394579,0.0446664964022818,0.0487303551416634,0.0483443863049404,0.0693114922239366,0.0509138968477125,0.0503443917241974,0.0695250242609986,0.06321976152183,0.0561491893557135,0.0533884012833779,0.052405382627712,0.0503002515361721,0.0405502179961115,0.0412706535123134,0.0425327293110286,0.0506425078803606,0.0520842602651802,0.0554458682898702,0.0566249554088688,0.0590984945224408,0.053947609418149,0.0505854118104767,0.0539996471832817,0.056677766103301,0.0772580305419993,0.0545532523740028,0.0603079252797414,0.0573141959910747,0.064755255514761,0.065303703702916,0.0555734054333207,0.0597063412547427,0.0611273461989625,0.0456685970951177,0.0496035370480252,0.0529859060743918,0.052147055148964,0.0523266252530293,0.0574003864494113,0.053539869808904,0.0653183064703408,0.0580526100145865,0.0595171351355835,0.0565355357588009,0.0672935379632953,0.0606866132128909,0.0525228542301624,0.058064789033841,0.0573886483867418,0.0533373589710015,0.061425181510163
K27,0.054167040464998,0.0470343266435212,0.0531219989165356,0.0532844803259427,0.0558410113210448,0.0643672974116121,0.0656134638130707,0.0637990056184576,0.0535671277068026,0.0410950823900398,0.0410653029736376,0.0394040777075957,0.0384510269750613,0.0398228707738917,0.0403566682371245,0.0385597014406944,0.041716778965139,0.0422036210804454,0.0374136390794827,0.0497437086205403,0.0386753152599074,0.0277055159835159,0.0325292267984873,0.0502924323628343,0.0243743811113481,0.0297916454159653,0,0.0374859022993301,0.0359854912995393,0.0363311211497853,0.0463048541155464,0.0365617262216506,0.0345060521673094,0.0518182345766754,0.0426689931326839,0.0442069298756957,0.0463423421058257,0.0446147818322445,0.0519042794417797,0.0442460399544037,0.0467125079695353,0.0466927536106542,0.0757788042681879,0.053737708525051,0.0554322338384802,0.0644815353243554,0.0586110631839189,0.0489115897438683,0.0495023666746098,0.0459084505233699,0.0447871215430951,0.0376494302277242,0.0362690061004013,0.0385168458578892,0.0568563386960564,0.0591066318200148,0.0603044618081793,0.063121405407411,0.0662683562704773,0.0619307478690504,0.0567189390698005,0.0615144963390525,0.0604730201447075,0.0779785377000548,0.0550235073904412,0.0602844492926375,0.0596375248886892,0.0705619200848097,0.06448369848663,0.0576847587008166,0.0688340506586094,0.0677248374118097,0.0524663117031307,0.0550448250001706,0.0579867087966298,0.0597106423672574,0.0598432511200449,0.0640140638939554,0.0584220035884087,0.0788339498935562,0.0631424901788218,0.067352450561362,0.0563060676499337,0.0745089363156791,0.0667243239921967,0.0524296914693022,0.0617149554497868,0.0654558880994534,0.0567034459205743,0.0713829999856289
